topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19
0.0,0.0,0.0,0.05825993931583619,0.04998210351128351,0.027327682343177492,0.06405712780224546,0.7527281357093476,0.03338433803963028,0.0,0.15902785355058116,0.5134312779262049,0.0,0.0,0.18838284236381816,0.014782921913997008,0.0,0.0,0.0,0.11236312757771749
0.01376134561337331,0.6852184673127726,0.021605532417362544,0.0,0.195027184165222,0.07928429959710567,0.0,0.0,0.0,0.0,0.03784881870469734,0.07225365917236683,0.01681713875168345,0.0,0.3406446509897043,0.0,0.023631566042354692,0.09137717731854955,0.022173594784213897,0.3929274009807731
0.0,0.0,0.034276101935555,0.7502095438038551,0.203647564709237,0.0,0.0,0.0,0.0,0.0,0.04866080812174202,0.0,0.026356602012677605,0.0,0.6868139717070118,0.0,0.0,0.0,0.0,0.22799812343472006
0.0,0.0,0.0,0.33455109502311897,0.35283804415932324,0.0,0.20170633799443133,0.0,0.09913764668737231,0.0,0.11271798239155327,0.06982893369579553,0.0,0.0,0.5138518075713132,0.0,0.0,0.0,0.0,0.29109997768001933
0.0,0.053242559058882664,0.012819357817645358,0.5635640162639783,0.22187919928376973,0.011753967209963403,0.027695415683676988,0.0,0.07642382855291516,0.032215032251496405,0.1112776408020382,0.0,0.0,0.01268368097381886,0.4958672560639303,0.06313741027070635,0.0,0.0,0.010231347749087603,0.2904634892208245
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799972807418126,0.0,0.0,0.0,0.0,0.0,0.6447975309051308,0.0,0.0,0.0,0.026156956947322445,0.313488334486168
0.0,0.0,0.0,0.0,0.0,0.0,0.27326416020909766,0.701732035799287,0.0,0.0,0.5963292291033825,0.0,0.0,0.03862996985334574,0.17345037010153452,0.08420539451084667,0.09175650525425535,0.0,0.0,0.0
0.22475945380855616,0.0,0.0,0.2571046111478396,0.29095907410327565,0.20648291378123046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04236047422787134,0.2185583908296632,0.06432915536386857,0.0,0.043421695327616534,0.12817211706368303,0.48936101537966503
0.17944676458751566,0.4363946934986029,0.012501862247324686,0.012504737817266305,0.012503384211880814,0.012500893376306154,0.012501097103927598,0.012504172323456578,0.012504210955523247,0.2966381838781961,0.012501727176221108,0.012501430508383182,0.012500000339498135,0.2935734707640276,0.4254182090845921,0.19349932011290838,0.012500044828373387,0.012500000401639151,0.012500943116783595,0.012504853667573345
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795428763393677,0.0,0.0,0.0,0.0,0.0,0.6405505076336163,0.0,0.0,0.0,0.02679047919006079,0.3167485295838149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799974877367581,0.0,0.0,0.0,0.0,0.0,0.5963482505831263,0.0,0.0,0.0,0.026077527538258746,0.362017085871085
0.0,0.3548726335601814,0.018915670975974092,0.0,0.6184324475159612,0.0,0.0,0.0,0.0,0.0,0.0,0.06354590689431214,0.0,0.0,0.1254750038126239,0.03336541808876871,0.0,0.08179984470836639,0.08226551590146053,0.6091033147374855
0.0,0.3709855450320461,0.018341033991931464,0.0,0.6030633174527841,0.0,0.0,0.0,0.0,0.0,0.0,0.06100632063570702,0.0,0.0,0.1241899822319681,0.061234127005811136,0.0,0.07942725436615965,0.07994799852422366,0.5898458481178797
0.0,0.0,0.0,0.13753996691334114,0.0,0.0,0.0,0.78972257772546,0.0,0.0,0.010001003575065366,0.12800545970378066,0.010000133962323115,0.010000025229103527,0.5545924183567911,0.14247559166125967,0.010000088451395144,0.01000408323740618,0.010000000171052202,0.11492119565182321
0.0,0.0,0.0,0.27872446204006845,0.4882459032055063,0.0,0.08126172360134347,0.13812911915822615,0.0,0.0,0.0,0.0,0.0,0.0,0.6774003383090005,0.0,0.0,0.06988869325490624,0.0,0.235635628529438
0.0,0.9842077539745642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042600322187500664,0.02097957324981802,0.022850214605048276,0.36942797858576343,0.07318667228240502,0.0,0.0,0.0,0.4638112725805789
0.0,0.9512052910971989,0.0,0.0,0.0,0.03629274280715406,0.0,0.0,0.0,0.0,0.03133885963093192,0.0420347651713175,0.019957460956724564,0.02639944577504521,0.3517819439546261,0.06422817611586774,0.0,0.03428889421439588,0.0,0.42663613746162593
0.0,0.0,0.0269691499363328,0.0,0.0,0.04797799709775757,0.0,0.0,0.9113238655990183,0.0,0.0,0.0,0.0,0.0,0.39510127912581117,0.0,0.0,0.0,0.02418141464746185,0.5669903742366427
0.0,0.0,0.0,0.0,0.0,0.0,0.23412867353013983,0.3072916819728608,0.4252400408555674,0.0,0.0,0.0,0.0,0.0,0.5423969654974787,0.0,0.0,0.0,0.0,0.4195031345939845
0.6735688087101815,0.0,0.0,0.02227154149395289,0.0,0.0,0.2832895327249428,0.0,0.0,0.0,0.10617432594128884,0.0,0.17269735273487133,0.0,0.07869380846356268,0.0,0.5942600217747122,0.0,0.0,0.04518015904743872
0.016027880641381994,0.0,0.011026484841571737,0.023469315594616243,0.06117013474089962,0.6675931031698221,0.0,0.11488516239256061,0.031102095016023217,0.07368926881127728,0.05324497627039626,0.08625254224944377,0.05121801336773342,0.0,0.17751865230059416,0.01714256178665168,0.03726483616340798,0.055174574520886456,0.2501984465817783,0.27140730042988165
0.011111635179738405,0.011112772402313738,0.011112013192168535,0.5778967415418245,0.011115213927959822,0.011111628185999475,0.011113263074144038,0.011113339476939616,0.3332013203346673,0.01111207268424465,0.011114930520528619,0.011111207375251666,0.011111391629066405,0.01111293854783054,0.26783288917709897,0.011114501134653496,0.01111134242350751,0.011111233397403606,0.01111129917292121,0.6432682666217381
0.0,0.0,0.42106999811944534,0.0,0.0,0.3522919847912071,0.03714598466321575,0.0,0.1732727402618289,0.0,0.11728554953038281,0.09681048067165796,0.0,0.061891720123294594,0.28675380266247524,0.09560190892674422,0.0,0.0,0.07872006408353997,0.2546016791649496
0.0,0.4422345445040302,0.0,0.0,0.49823564427850087,0.0,0.0,0.0,0.044572838725458336,0.0,0.0,0.06555165664221604,0.0,0.0,0.17387133868176727,0.041738416293559545,0.0,0.024220429913458998,0.14660655648276918,0.5466224113112833
0.33715156087590076,0.0,0.5067966428950247,0.0,0.0,0.0,0.0,0.0,0.1227136376108698,0.0,0.0,0.0,0.0,0.0,0.6516307671221244,0.157688369147053,0.0,0.0,0.0,0.1573451940498641
0.0,0.07818679837209265,0.3746668333399213,0.0,0.5059624933307142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10027564791488934,0.2620432161489951,0.0,0.0,0.0,0.5876765212641054
0.01428705308871083,0.014287463651614988,0.01428831294979979,0.014289577948945779,0.014287035614059277,0.014287240933852103,0.1956874495068527,0.6900119590497261,0.01428711592348825,0.014286791332950148,0.016668546450235907,0.016667153990021204,0.016666935572083003,0.016666821736072493,0.8499853983130145,0.016677399839913228,0.016666842580904912,0.01666676551867193,0.016666666688204195,0.01666746931087881
0.0,0.6103450051054476,0.1839827076166746,0.17523028130600685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1032265704761044,0.0,0.0,0.11870730020559934,0.0,0.0,0.13084811275344138,0.0,0.6211283590538855
0.012502068023679893,0.3795188744294816,0.012502553452490845,0.012503716836171375,0.5204642646026858,0.012500433653437438,0.012501248276921157,0.012502212283980955,0.01250265215829644,0.012501976282854554,0.012501469077745738,0.01250000058030478,0.012501723425067566,0.012500864605308148,0.30634915760376874,0.14090642242919588,0.012500066535213978,0.012501265080561918,0.13747650413185705,0.34026252653097633
0.012506265165138522,0.012501265826385829,0.17839725581785248,0.012504367169413062,0.012502554814181568,0.012502004760436638,0.012500781875786899,0.7215823367587897,0.012502631487243529,0.012500536324771893,0.012502225069047966,0.2562606969802673,0.012500098203051846,0.012500000044344912,0.6437338363402649,0.012500420450169485,0.012500128191473399,0.012500071656257225,0.012500000041539557,0.0125025230235834
0.2377216314546718,0.07369210149616394,0.0,0.0,0.4986120967458028,0.01701679882655685,0.07658923222169228,0.049726929127639825,0.0447889543953313,0.0,0.6754786257412261,0.027467152351469088,0.0,0.0,0.09276462830740764,0.0,0.0,0.05713486633719723,0.01759513077482852,0.12709011799619507
0.0,0.0,0.0,0.0,0.8886041320687551,0.0,0.09783418437844639,0.0,0.0,0.0,0.8514559727380012,0.0,0.0,0.0,0.07256635276261338,0.0,0.0,0.0,0.0,0.06411065689193371
0.13184359826857586,0.0,0.0,0.14495502396729637,0.17620556614640878,0.0,0.0,0.0,0.4435733666559057,0.09449217526536936,0.0,0.07204246453813855,0.0,0.08237517296962091,0.13169764071191334,0.10700017260038268,0.021545121482723542,0.03480543339110121,0.02634091425873586,0.5204189207382401
0.0,0.0,0.0,0.0,0.24010164302428577,0.08269062458729073,0.0,0.3753410160379817,0.2643593928173104,0.0,0.0,0.0,0.0,0.0,0.16815433001793814,0.0,0.0,0.0,0.0,0.7746929098738172
0.0,0.0,0.0,0.0,0.9799974109050791,0.0,0.0,0.0,0.0,0.0,0.9799987760632868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.17575886923889028,0.06998893211637518,0.6053181025235693,0.0,0.0,0.0,0.13018153542600977,0.0,0.0,0.0,0.0,0.0,0.16318348223564352,0.1590080531818834,0.0,0.05602895387099698,0.0,0.6017775024078968
0.0,0.0,0.0,0.0,0.9804319574736191,0.0,0.0,0.0,0.0,0.0,0.9804338521951721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976312325323008,0.0,0.0,0.1979962902861615,0.15608003573265705,0.0,0.029685614075464495,0.3592652927130134,0.08964775270156586,0.056554225350586,0.0,0.0,0.10266195889616404
0.0,0.0,0.0,0.0,0.9665816918134578,0.020513149871276483,0.0,0.0,0.0,0.0,0.6270982469910336,0.0,0.0,0.0,0.0,0.0,0.0,0.34023990749374106,0.02137076378511783,0.0
0.03211612091461802,0.0,0.0,0.0,0.9492768649891442,0.0,0.0,0.0,0.0,0.0,0.979068624368297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9799972051396406,0.0,0.0,0.0,0.0,0.0,0.979999111820805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08061249523377959,0.0,0.025746622925398824,0.043126230261460514,0.0,0.2167256586439852,0.0,0.2836369328076736,0.3439967445980303,0.0,0.13981176966030798,0.04435582578151561,0.0,0.052560735320568444,0.10631970885662413,0.054292580867447066,0.0,0.0,0.023564954828135132,0.5744058982301581
0.0,0.0,0.0,0.0,0.9795428179789812,0.0,0.0,0.0,0.0,0.0,0.9795445252568794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.36302862351260506,0.0,0.16749177983292893,0.08006454092401478,0.034506930373455556,0.2594069067705566,0.07850404388284658,0.014537661050002065,0.0,0.32302396870039557,0.0,0.30255747907439456,0.0,0.23996895559113648,0.05899494624968367,0.020419475994177354,0.0,0.0,0.051756230162727936
0.0,0.0,0.0,0.6972017093591444,0.28117270423954843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4856480889513771,0.0524439563190748,0.0,0.0,0.0,0.4429878758634201
0.01428735934173534,0.01428615980052244,0.01428847143651671,0.21958891975935343,0.6661098693835954,0.014286520099436047,0.01428761736238509,0.014288594462432875,0.014287267165387323,0.014289221188635444,0.2361491613438342,0.014287127687001789,0.014285986114445717,0.01428627830464582,0.41347289829664197,0.2503737315506062,0.01428592805987411,0.014286234687618766,0.014285714414534275,0.01428693954079718
0.0,0.0,0.0,0.7952115471200393,0.0,0.0,0.0,0.0,0.14763319459811067,0.0,0.0,0.0,0.0,0.0,0.6533274987177665,0.0,0.0,0.0,0.0,0.2851310937902251
0.18445317635258218,0.011111747682583729,0.011112962267470631,0.3407587217101835,0.011112482277610643,0.18231788741411586,0.011112016468573453,0.22579687835465967,0.011112246638435895,0.011111880833784286,0.011112381900254481,0.011112106987603827,0.011111184480115242,0.011111385034013946,0.6219920506243493,0.1742936342600226,0.011111222234797493,0.12593046491986915,0.011112818217455786,0.01111275134151802
0.0,0.0,0.0,0.0,0.9790672354851114,0.0,0.0,0.0,0.0,0.0,0.9790679498512398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01111405250809143,0.011112125590418624,0.01111258916982837,0.011114265913649994,0.011112329480137188,0.011112647803223432,0.011114409257662357,0.5627909014645369,0.3483050591289065,0.011111619683545194,0.011112344279269845,0.011111153239098929,0.12387137816005629,0.011111111149882608,0.6761260002210837,0.011111588639506953,0.011111206676028553,0.011111164639192228,0.12222177839009,0.01111227460579105
0.0,0.21430233639860635,0.20451448471536798,0.0,0.0,0.18276795407944846,0.16897894267721641,0.0,0.20443045988990255,0.0,0.21235882191492594,0.0,0.0,0.05501307847810894,0.21602766553123404,0.0589738608227645,0.05573484870258972,0.0,0.0,0.3818894527282377
0.022553594401175197,0.06336119537460837,0.01082129078559713,0.027875463167172092,0.347891222056282,0.0,0.0,0.03981801502011741,0.47627054572319066,0.0,0.0144256173353401,0.12413818057680397,0.0,0.0,0.14274105911660878,0.0127367843150956,0.0,0.0,0.0,0.6898885821200839
0.0,0.02838783175634563,0.03391446778079792,0.01947402801721218,0.10003995160295165,0.0,0.642984358257616,0.03655276519999166,0.13280951344759154,0.0,0.020734382621126674,0.034463933806936735,0.030125726749138337,0.05473636283109062,0.125193719183933,0.0403513846141038,0.027335017300523914,0.028208109699701816,0.24711461814602137,0.3917367450474237
0.0,0.0,0.0,0.0,0.9799973395352019,0.0,0.0,0.0,0.0,0.0,0.9799987871773996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.22668129824624803,0.03995588303709783,0.05400851570732467,0.5735176589215979,0.0,0.0,0.0696279504695887,0.0336605369512062,0.0,0.0,0.02415911529116062,0.018318540755376783,0.03669612623431214,0.2827602796700863,0.02803464582842379,0.018418253107866572,0.013256783079311486,0.022357475583504576,0.5553042253771259
0.0,0.0,0.0,0.15723132909221632,0.42621426613717445,0.0,0.0,0.0,0.37279771964507674,0.0,0.0,0.0,0.0,0.0,0.3245481931743789,0.0,0.0,0.0,0.0,0.6254400588844399
0.010001118549231287,0.010006111891128941,0.010000600100819816,0.21793957659685786,0.010003185710796333,0.010005046205566711,0.010001350482142141,0.7020407378873371,0.01000215924742675,0.01000011332869318,0.012505244773544156,0.21469018793258177,0.012500000012965761,0.012500071722038245,0.2824435852153372,0.012504642278880687,0.012500074610968998,0.012501569909951825,0.01250147417477257,0.41535314936895895
0.01111209279079489,0.01111240755127956,0.011112614927338331,0.0111128245355915,0.011117581429137545,0.011114691627998321,0.011112080543865229,0.011112359949574798,0.8999804199309538,0.011112926713466198,0.012501194650508371,0.012500439363750936,0.012500783109737018,0.012500761074184465,0.36856149724476556,0.01250735434237779,0.012500837847299419,0.012502391049608413,0.012500486344335949,0.531424254973432
0.0,0.0,0.0,0.0,0.9780462338472821,0.0,0.0,0.0,0.0,0.0,0.9780472324226045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012501271356936544,0.012500855814766959,0.012501947711502578,0.01250221926096811,0.012507201512796362,0.012504382748033786,0.012501019726758962,0.012501617417054784,0.8874771328179973,0.01250235163318463,0.014287351160373721,0.014286310823895854,0.014285714291618913,0.014286746392370863,0.3620293661582465,0.014286864243977288,0.014286862319095603,0.01428895882933163,0.014286374612983896,0.5236754511681058
0.0125012711717287,0.012500855690979258,0.012501947423600779,0.0125022189264208,0.012506549130474802,0.012504382085036804,0.012501019577181577,0.012501617176476815,0.8874777875284523,0.012502351289648161,0.014287349379468406,0.01428631092885413,0.014285714291620288,0.01428674675274775,0.36219234705463166,0.014286863227073602,0.014286861056552982,0.014288959803965277,0.014286374729178519,0.5235124727759074
0.0,0.3260013685895957,0.0,0.19838419163804744,0.1209864461982429,0.03889316071143359,0.3018429063989834,0.0,0.0,0.0,0.41317531536583324,0.08377612486992952,0.0,0.0,0.2894915110068124,0.14092609338798592,0.0,0.05649843567839397,0.0,0.0
0.0,0.0,0.0,0.0,0.772267541585702,0.0,0.0,0.0,0.15499008133186212,0.0,0.0,0.0,0.0,0.0,0.30905181528653763,0.0,0.0,0.11303381210869508,0.0,0.514270572878364
0.0,0.09760212131348768,0.0169530632145056,0.0,0.09786011796984104,0.579699940612601,0.021321582543743972,0.06568984842769776,0.11950925311042764,0.0,0.09409448494035139,0.3031601603059749,0.018404843388249967,0.02810952787186629,0.2161070520624834,0.031596059504240985,0.0,0.041164950297787585,0.04524117431182614,0.22159257476933178
0.0,0.0,0.0,0.5263122621514045,0.30523393816948236,0.0,0.13160250724363826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2397294277527365,0.0,0.0,0.0,0.0,0.7102654377002485
0.06866002538869376,0.0,0.051773169035038105,0.08696346328726173,0.5440331962033269,0.0,0.0,0.05928471215965313,0.182832831359025,0.0,0.0,0.0,0.0,0.0,0.2862476704887736,0.09412015251232958,0.0,0.0,0.0,0.6079635700040078
0.0,0.6576483838878343,0.056474433835095136,0.0,0.0,0.09384691702531939,0.0,0.18235037803292775,0.0,0.0,0.16289932507090318,0.05493396336691182,0.03619212637520635,0.03955285997733066,0.22138755817430453,0.0,0.0,0.07890642184747036,0.048308383628267344,0.35305615926614775
0.0,0.0,0.0,0.03556575667524814,0.12522219640668963,0.20134728022268067,0.0,0.04363295303345194,0.12232089700430535,0.47046134131263007,0.05221812672739218,0.26065687777739677,0.014780440837000646,0.05514382510198785,0.11787684206879674,0.05269305778574116,0.0,0.03363359826718986,0.07848494588623399,0.3275709744443631
0.045438020119791776,0.5278835363462776,0.0,0.046902335264647904,0.0,0.0,0.02579733436913275,0.2992841272448418,0.0,0.04728565018299256,0.0,0.05296030959586298,0.05205837529281633,0.024444473044027224,0.410080487778946,0.055357594424712935,0.099411683370392,0.08898531035263453,0.0,0.21225701927390286
0.0,0.0,0.0,0.0,0.5312617470956161,0.0,0.0,0.0,0.0,0.4020604908743628,0.0,0.0,0.0,0.0,0.2875096240534708,0.14762830151437253,0.0,0.0,0.10000991683221243,0.41030296513791753
0.0,0.0,0.0,0.2043079220379288,0.3583090394894336,0.0,0.0,0.15147420291200284,0.0,0.27052193408210495,0.0,0.0,0.0,0.0,0.4012689150830366,0.0,0.0,0.03229240664137444,0.0,0.547515473030718
0.4535769231995725,0.14186869631994803,0.0,0.07235946996221412,0.0,0.0,0.0,0.17467775492523188,0.1512664352392049,0.0,0.036081947288420374,0.036564559724484184,0.03918169556487905,0.0,0.5356329545688644,0.08968635663481288,0.018889410982558072,0.02581149533481962,0.0,0.21502624228985495
0.025999339923188602,0.07226928497039754,0.0,0.018641572734189663,0.6611466767680518,0.04442770050784049,0.0,0.05660884108186979,0.11899551766475064,0.0,0.025725443926287204,0.03816040523171271,0.023147948524881643,0.0,0.14582364025984054,0.011292330811478343,0.0,0.03593753132269448,0.0,0.710628042299269
0.0,0.0,0.0,0.0,0.0,0.0915934028292123,0.09779329697914228,0.7900208857663484,0.0,0.0,0.32948981076625755,0.0,0.0,0.0,0.3451129386268987,0.0,0.0,0.04498449563195699,0.0,0.26105694759819564
0.0,0.46935861177952715,0.0,0.040980940311323176,0.14949259288536076,0.0,0.022766301855639295,0.08988830264923632,0.18713980471776137,0.037039696443599175,0.0,0.5048889240367429,0.0,0.042537946141377556,0.08509210563956181,0.018783562805488544,0.0,0.01749765000038812,0.03885178319020623,0.28901436915570333
0.0,0.0,0.0,0.21151610260504125,0.18032149888796423,0.3161986853220952,0.0,0.28464453097745335,0.0,0.0,0.05131657689467097,0.1372988315070368,0.0,0.02155037295683581,0.247016811004064,0.14054753091042885,0.016808116268330998,0.0,0.0,0.38156540325202865
0.0,0.05946127855266332,0.05785087418631035,0.016622543178577188,0.38411795611126165,0.0,0.029391518324099572,0.0,0.43201244806367034,0.011542431488233407,0.1854033505313937,0.023584643423020933,0.041050529893719385,0.01579204462962007,0.11004970216553761,0.021572026985678564,0.0,0.022720741475756014,0.0,0.5730443550044871
0.0,0.026007111232514885,0.2956545364724673,0.08327582745363579,0.15049791895799874,0.19611821379442163,0.03295039555320421,0.07377719104247671,0.13981373102858352,0.0,0.23526557355619132,0.08543337281517273,0.032448138925599286,0.016034420452651722,0.2508292905557195,0.0,0.02267957794562352,0.0,0.1692659949074793,0.18577051231678485
0.0,0.0,0.0,0.0,0.9499954125117803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16948874234532052,0.0,0.0,0.0,0.0,0.7860644110591862
0.0,0.0,0.0847825153142358,0.24603236109502985,0.0,0.6582450638214971,0.0,0.0,0.0,0.0,0.15322769521988933,0.0,0.022135065651194514,0.0,0.353487100588847,0.11342684741791181,0.17171393080537697,0.020431219262624645,0.06981528747182265,0.09242778566444758
0.0,0.16003638733655862,0.0,0.0,0.0,0.30076233177819595,0.0,0.3104261131145138,0.20376823875206054,0.0,0.0,0.1578020356249,0.0,0.0,0.33588857468185973,0.0,0.0,0.10289601458235278,0.05816758733668226,0.3234987276203976
0.0,0.0,0.0,0.29216410815456595,0.0,0.0,0.04613009693574568,0.23758909532227687,0.3609937256429858,0.059472507851568844,0.09611872357567794,0.10008780887272813,0.0,0.010416044492825216,0.39751809642397395,0.08112398201911916,0.026212565353897627,0.0,0.0,0.28616003416041985
0.0,0.0,0.023969596018584716,0.1426328863710392,0.7005650455515043,0.05577357130925992,0.0,0.0,0.0,0.07220334279895725,0.0,0.108231214538539,0.07066791230991165,0.0,0.2112722944750251,0.0763114083639507,0.0,0.045707737895199066,0.05321987790162287,0.4314638728598627
0.0,0.0,0.0,0.038237955668606806,0.2291242723199328,0.6407969462845079,0.0,0.050745630555602605,0.014927414268307224,0.024187089148333746,0.0,0.048839641619110766,0.0,0.0,0.13160508311700797,0.019517377527769737,0.0,0.02584061499489536,0.421022448380892,0.33622249693214223
0.0,0.06861230865187078,0.0,0.0,0.755938079914764,0.0,0.0,0.16433610605615084,0.0,0.0,0.0,0.0,0.05175784633396484,0.04231719080795323,0.2697930938727547,0.0,0.0,0.12474189346750747,0.018360683658612376,0.48667851860461847
0.0,0.9571351008418914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24720438888910906,0.28647533036548956,0.0,0.060372769378497095,0.0,0.0,0.37436532211586826
0.0,0.1850879152383689,0.0,0.1707315294130563,0.4219500945761952,0.02299991645778528,0.0,0.024961790396258496,0.171653864701816,0.0,0.0,0.0,0.0,0.010396154599354083,0.1364624635437817,0.0,0.014945849011057315,0.0,0.038608903059253526,0.7884351637705838
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543420533889082,0.2956483780890749,0.0,0.0,0.11148095413356185,0.0,0.37729729925537286,0.0,0.0,0.0,0.0,0.46121402474277357
0.0,0.05989864516825366,0.3006223110731341,0.07484898490695152,0.038735191726291925,0.5226263410781226,0.0,0.0,0.0,0.0,0.07184781710646418,0.06858816608875817,0.0,0.030857790368968647,0.11916496505526517,0.020767888121692394,0.011885108938821507,0.04144344824955973,0.49211852236588516,0.14261697319748173
