topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19
0.0,0.0,0.0,0.0,0.28348169492903197,0.0,0.0,0.0,0.0,0.6498425792715526,0.012500257841794276,0.14305085299613496,0.012500716984331093,0.5784120071596781,0.012501816102687873,0.012500624528733075,0.01250077434412898,0.19102965263153654,0.012501150717039432,0.012502146693935776
0.0,0.022236722313953683,0.44103803437344136,0.01142496495876761,0.38450321969142887,0.0,0.0,0.0,0.0,0.1361663807591936,0.0,0.030257453646036443,0.0,0.0,0.14944547577973985,0.03594363023812417,0.5470694324128313,0.11444368052211099,0.09913041254694414,0.02033861550821127
0.7853889564095945,0.0,0.0,0.0,0.15746326223165247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2883336914734722,0.0,0.0,0.3237098470576516,0.0,0.1789464637822891,0.16284498033386174,0.0
0.0,0.0,0.0,0.0,0.59030971364563,0.04091764497878102,0.0,0.0,0.0,0.3567024106252614,0.05612870792939328,0.13016875152461738,0.11884995082872882,0.011315001858218513,0.2563494580580869,0.030708760020770578,0.0,0.3443675857027574,0.048110945961012584,0.0
0.40603126134275525,0.07625313106112216,0.03306342021564433,0.0,0.0592640963378109,0.08669457025103844,0.015446776807904055,0.0,0.1492780603582245,0.17140359930475224,0.0,0.22453550073809217,0.0,0.14971495327373013,0.20430632844220087,0.072353686058419,0.09783269108746064,0.11083418705697694,0.13542067594273657,0.0
0.13295508137775208,0.024190382658217303,0.0,0.0,0.04250678926453053,0.012036176938943783,0.0,0.023313124239962832,0.0,0.760553647444328,0.0,0.07558457871308451,0.0,0.09263421948649875,0.40858912473384407,0.03042067134081442,0.07756038278996033,0.07436040011656536,0.2375167197684614,0.0
0.0,0.0,0.0,0.026164600943637834,0.6230644881866889,0.0,0.0,0.02960793927329352,0.0,0.3085096441295515,0.0,0.1243183694974848,0.04377317220342359,0.07822696685177853,0.3823396440273606,0.08426610864023891,0.0,0.07280460021654907,0.13179445748548227,0.08057107278030305
0.34820191422783564,0.0,0.04749294335074044,0.0,0.35545251551914514,0.0,0.0,0.0,0.0,0.22742214996344381,0.0,0.058438835872534164,0.054231463966676406,0.4518307547707646,0.0,0.09465106259767421,0.0,0.0,0.32232489979548196,0.0
0.09198353595542014,0.0,0.0900705341181744,0.0,0.5905064266446952,0.0,0.08669185890298368,0.0,0.0,0.12792416615385704,0.0,0.0,0.0,0.36985475622321623,0.1072602914786926,0.11633430882312239,0.0,0.26596936844729685,0.07958606898389226,0.05018262806229174
0.0,0.0,0.0,0.0,0.2103121161290837,0.04457031362499493,0.02274991534303626,0.0,0.0,0.7101201990653702,0.10804611419897507,0.13388538679008077,0.0,0.07074462551796287,0.4168020664166878,0.05210601882754771,0.0,0.0,0.17584113620249783,0.03619064994070535
0.0,0.0,0.0,0.504921911641734,0.0,0.0,0.0,0.0,0.0,0.4283975920061576,0.011111899037220204,0.0111143293807152,0.011111935325687997,0.36260792131571506,0.5484890101882569,0.011111256949233633,0.01111415315186932,0.011113966484892391,0.011112299898799275,0.011113228267610223
0.0,0.15248162844207735,0.0,0.0,0.07744160996679836,0.0,0.0,0.0,0.22366444401714758,0.5341602648085874,0.0,0.05250024652409773,0.025523379138096092,0.0,0.5191706042528628,0.26497995959686704,0.12417812311465669,0.0,0.01098034185216577,0.0
0.176584584491182,0.11189810712034585,0.4215657747589039,0.0,0.2745643128947178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5117124613793455,0.17222270715663826,0.07971316302018444,0.0,0.07977105876263582,0.14095293550129726,0.0
0.025208208976909455,0.35819801485191166,0.0,0.011749436907908917,0.1589034164334927,0.05826562787815667,0.0,0.014719845531625942,0.05213014464493775,0.31272500991265534,0.0,0.05217497558415702,0.0,0.053971073109503755,0.47155021684708215,0.19094459799363975,0.026422947992369723,0.13934582899279566,0.05118167578742413,0.013885011947848
0.25849709589029934,0.0,0.0,0.0,0.3231247918655464,0.0,0.0,0.07763897967329879,0.0,0.3249451690173956,0.0,0.08713408614032685,0.0,0.26550042721286476,0.0,0.3570936675842065,0.0,0.27447775789475093,0.0,0.0
0.0,0.2840080303567857,0.0,0.0,0.026373070090325048,0.07058027661657086,0.0,0.0,0.22472746614717834,0.38828008978711054,0.010389291103642628,0.10393277645527128,0.014932297975803224,0.017800033991791843,0.3393693182664288,0.3694124085437245,0.0,0.047332044609198286,0.05864886176938719,0.031085471134525977
0.1590276641641441,0.5134312886599695,0.0,0.0,0.1883828716194922,0.014782925344138623,0.0,0.0,0.0,0.11236313248113637,0.0,0.0,0.0,0.05825997793799381,0.04998165353639442,0.02732767734593118,0.06405717026789151,0.7527281946623262,0.03338446705200518,0.0
0.012502802668221326,0.012501575481644971,0.012500142159793424,0.012501062023110965,0.01250336961641215,0.5815729065751535,0.012501932500591648,0.012501751769053103,0.012500254818337468,0.3184142023876814,0.012500090029323303,0.182083516421081,0.012500324721978139,0.7179050439640078,0.012502230940717571,0.012500023047219961,0.012503134651967934,0.012502757984323251,0.012500108998562512,0.01250276924081852
0.3511468966663347,0.0,0.0,0.0,0.0,0.5004439114053313,0.0,0.0,0.0,0.13747006082781976,0.0,0.08898839744114266,0.0,0.5270771710017425,0.19870462336167988,0.04179689814440632,0.08912397595356815,0.02672580064743467,0.0,0.022582357405483304
0.048610563212190094,0.0,0.026358069280129418,0.0,0.6868173182638515,0.0,0.0,0.0,0.0,0.22804355454627373,0.0,0.0,0.034308749072177964,0.7501988000829696,0.20362565974172642,0.0,0.0,0.0,0.0,0.0
0.21892971533239572,0.0,0.0,0.44482133007194474,0.3044242563173094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20462188296427536,0.2679364255709319,0.17320488113184299,0.06612274597326233,0.10697500514690046,0.0,0.16208899772122848
0.49574595702094604,0.0,0.0,0.0,0.4856459361897137,0.0,0.0,0.0,0.0,0.0,0.03648656106264986,0.044137818936764814,0.0,0.42678570165702645,0.1992638223347751,0.12057733991390365,0.0,0.0,0.0,0.1632227735755077
0.9437474013465693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9437460082297711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11275331592487434,0.16551489161124378,0.0,0.07337770737558066,0.13483518062748923,0.0,0.0,0.0,0.0,0.5035162683487368,0.0,0.035947952925714385,0.051753359801001396,0.26310838260215746,0.18464603274525915,0.09626611397393975,0.05236908738865008,0.0,0.20182568614416954,0.1097347683004197
0.11407423064149161,0.0,0.31884799763283234,0.0,0.0,0.0,0.0,0.0,0.0,0.5401481156529283,0.0,0.0,0.0,0.3248917188526631,0.0,0.32433722271745874,0.10814003513291764,0.0,0.13521082071615773,0.08658286299494178
0.3108923686399743,0.0,0.0,0.0,0.0,0.1426616921050356,0.08253635242616864,0.0,0.0730134949782854,0.35964061150656695,0.0,0.3054237382772394,0.0,0.4943628196453464,0.15645824075464182,0.0,0.0,0.0,0.0,0.0
0.1708859066839172,0.0,0.12461845525163334,0.011669669246217177,0.3239170912187105,0.0,0.1949536232134716,0.0,0.0,0.17170771183555014,0.0,0.0,0.0,0.2452895565369946,0.06276213413522087,0.014368264960242799,0.48114958340192476,0.08091681261926978,0.08427711787060779,0.021487307364400656
0.0,0.0,0.30176951174817684,0.0,0.30817585739924575,0.0,0.0,0.01893972438203231,0.0,0.3607769794012016,0.017889761660950014,0.0,0.018877946864029733,0.032712800884497954,0.3462648551331681,0.0,0.3807585017291644,0.12185127119533092,0.04567887874891471,0.025701662743342797
0.01072760791715028,0.06233263839343669,0.10818052724937559,0.0,0.7126568805951762,0.0,0.0,0.0,0.0,0.09060438169595203,0.0,0.09827233801285905,0.12327817953698998,0.035128134532910006,0.11201653425840034,0.10699154384618194,0.3317850341777792,0.04345994942941973,0.10189228898161533,0.04607701039742443
0.09082527209823421,0.047984054169668125,0.050907086416008863,0.012369530492308201,0.20928974974938133,0.0,0.0,0.17208809121503169,0.0,0.40697248598970687,0.0,0.08977550223220426,0.0,0.32271226923482543,0.07393994001677251,0.08472595838150691,0.07340931949699372,0.18029574112748853,0.14069654953235844,0.03304590743937168
0.08574023554891606,0.0,0.4366124761171095,0.0,0.012956817663716437,0.0,0.27448817026115324,0.0,0.0,0.1863851556796311,0.0,0.0,0.0222576106769574,0.031082579983366103,0.18888908216419337,0.0,0.7286562182622591,0.0,0.0,0.02425895443362184
0.4662757498251412,0.0,0.19073318993345037,0.0,0.0,0.0,0.0,0.0,0.08658451622665954,0.24245178569960824,0.0,0.0,0.0,0.0,0.2585421832583981,0.22410297104671018,0.3669589491580623,0.13324764373254386,0.0,0.0
0.216101465209905,0.0,0.19748758438819125,0.0,0.32273444301392223,0.0,0.0,0.0,0.0,0.25063141990766724,0.0,0.0,0.0,0.18721424528344413,0.1700005358546341,0.0,0.3793533181258685,0.08598436696855125,0.0,0.16657678189093614
0.07576006622504253,0.0,0.4927356932026472,0.0,0.0,0.0,0.011624805814116618,0.4136281042690112,0.0,0.0,0.036401112817994054,0.04575250040293356,0.0,0.0,0.04505403710943502,0.05475715842513051,0.810458111212043,0.0,0.0,0.0
0.020112789032445125,0.3490378005225028,0.023117115487749678,0.038562166197588364,0.17766669151697778,0.021671997250853437,0.0,0.02575860364299752,0.02321456719283667,0.32058944435493353,0.050614319039876635,0.11356653204448394,0.019275114919398425,0.07343482546901056,0.31690517232122645,0.06736558168512667,0.05485568671928199,0.06863360013345421,0.22069581738674454,0.014653350281396617
0.015833474622623588,0.34763602984350883,0.0,0.03373891325586842,0.18257740669920652,0.0,0.0,0.015183169184542144,0.028202433577102514,0.37525770684730747,0.034482123498812085,0.13164827574593985,0.020016376116718363,0.05075872319693055,0.41982025608141166,0.04512065829580092,0.018930667670333433,0.026877444478364543,0.2133183241055842,0.03902715081010437
0.03077816595639293,0.36681496465438734,0.15988497039438362,0.0,0.08347438041026231,0.0,0.0,0.0,0.043111030802334444,0.300740808762245,0.04455344362769867,0.04498277312873234,0.03871753276994334,0.054555978781881245,0.18165723185910088,0.14104915201037332,0.15961272483801123,0.20066610955297762,0.07990713236020315,0.05429792107107823
0.0,0.0,0.0,0.0,0.5710675301175254,0.20696975378974797,0.0,0.0,0.0,0.21761418429355808,0.0,0.0,0.0,0.8980033662669993,0.09702686774535718,0.0,0.0,0.0,0.0,0.0
0.035356660228142864,0.0,0.37999278848644485,0.0,0.5721490733547507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294888692454832,0.19105917785662097,0.041603807761149,0.6436465682530765,0.0368502405098686,0.0,0.0
0.0,0.0,0.2992206761138397,0.014499452456222443,0.0,0.5551847692253786,0.0,0.05282924809474468,0.0,0.07264677804273342,0.0,0.09214194943847655,0.0,0.15361920770480111,0.08387412604785134,0.0,0.5322347992024534,0.0,0.10736254976033249,0.02349345126310224
0.034449136655726485,0.0,0.14324773992518985,0.0,0.0,0.0,0.19709023358432087,0.6046196575655935,0.014181870870751725,0.0,0.0815667237352242,0.0,0.0,0.11335411861707156,0.06276538014037883,0.0,0.6246825183182968,0.0,0.0,0.0958893254983485
0.0,0.0,0.22468065146956923,0.0,0.33482293910683136,0.0,0.0,0.04801372243483542,0.0,0.3854222262920668,0.0,0.0,0.0,0.12676671274304335,0.37001566277501097,0.0,0.2169068025026719,0.07481580861905367,0.09917378193308403,0.10698687649386933
0.0,0.01754166383568243,0.4104504944845031,0.25952918393151614,0.0,0.0,0.0,0.0,0.053181572007198544,0.2528852293327842,0.0,0.07112064276157924,0.0579380795172939,0.0,0.0,0.14879953329898982,0.24033412812213065,0.054903790531586255,0.0,0.4217740842105431
0.0,0.0,0.14685393610603667,0.0,0.06970334442935773,0.5058413170940871,0.0,0.0165090825368471,0.0,0.2573040681463124,0.012126550172911114,0.11303590212499944,0.04187520211829717,0.24876456139624395,0.22910226694732108,0.0,0.178130287251425,0.055824583902752994,0.11917956884971986,0.0
0.02552555969076228,0.0,0.4426274186653569,0.0,0.03316512543044417,0.0,0.3380297366204746,0.0,0.0,0.14490234627863674,0.0,0.023008556084243337,0.0,0.0,0.05591807659915419,0.0,0.8574558688648393,0.06148958201884004,0.0,0.0
0.0,0.021949875037171974,0.10839771354237165,0.0,0.0674628653872315,0.030029328348591653,0.022043473507700195,0.0,0.0,0.7469161647249609,0.032292192977611225,0.059307368031963306,0.015228184004093029,0.06304190913727914,0.27980942107723317,0.0,0.18991056830679925,0.10743337573877113,0.22827685856455093,0.02382275159815187
0.12383832538679175,0.01811368068645866,0.05331868371831398,0.011968124254469217,0.3311518484705041,0.030475601244295485,0.05896095278605923,0.0,0.0,0.366892228317461,0.0,0.08396134876968485,0.010855812706686665,0.03164599425665242,0.058210738870600034,0.2372164100983828,0.3218904109896677,0.25073906308126365,0.0,0.0
0.0,0.0,0.5372822987420002,0.0,0.2514840469355802,0.0,0.0,0.0,0.0,0.1972296709974612,0.0,0.0,0.0,0.06688927559598135,0.13320795876032138,0.06783487992273676,0.6458430232874169,0.0,0.07511240335753624,0.0
0.0,0.0,0.09533976169433217,0.0,0.0,0.0,0.9005362656188067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709261710620243,0.0,0.0,0.097070693343429
0.020025088673661234,0.0,0.11404669350265181,0.0,0.0,0.0,0.861834036737271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13349220656166422,0.7384593780768461,0.0,0.0,0.10471296936068043
0.0,0.0,0.12412265019946526,0.28764013639316843,0.20085751507762784,0.023951979065819595,0.0,0.05319240384508124,0.0,0.3062740906301393,0.029304682549420213,0.1120514727967713,0.04445932153287796,0.16150252729232614,0.3014734328160168,0.01950874945503964,0.17651292864022347,0.05328088309630369,0.10071534972422591,0.0
0.0830733726430409,0.0,0.22647845194513844,0.0,0.39386188769549746,0.0,0.0,0.0,0.0,0.28381914209942,0.0,0.1426809964653594,0.03168696762873228,0.0,0.09235386504319049,0.0,0.38108482554579565,0.11402634364788071,0.22735514189373085,0.0
0.0,0.03209204931055467,0.6038329064304379,0.0,0.07039253500329817,0.03298045229733522,0.013791195649412143,0.06277543506243013,0.019058306426421624,0.1638422937448837,0.02850705573617421,0.0968084565823257,0.011015224531567778,0.053406767942642513,0.14630335937377992,0.05346581294601539,0.41067357851472497,0.08895401178985266,0.06310075081540738,0.04776498176750953
0.027605095158650894,0.30300436655676893,0.06281810943116774,0.037768010121245574,0.29832049480246936,0.0,0.0,0.0,0.0,0.25833885253958366,0.0,0.11383192645982215,0.06982131449576169,0.23490814071019234,0.2038344315306168,0.0,0.08274064262290412,0.08583093940521634,0.15017286409645425,0.04994345045011692
0.24389969508643106,0.0,0.19846873668657156,0.0,0.5424124943745362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17320079751540843,0.0,0.699117391481654,0.0,0.11177034921589159,0.0
0.0,0.07119491141241521,0.18285542861162718,0.0,0.19955441419410164,0.0,0.0,0.0,0.07702335428927409,0.46261431821311294,0.0,0.0,0.0,0.18386976655567547,0.25817236031557234,0.21970816798148446,0.2334080874606533,0.0,0.058993821513353514,0.03917981829456072
0.04695181523809237,0.020241202748719673,0.44557120350019846,0.4609698919741747,0.0,0.0,0.0,0.0,0.0,0.023140588110632028,0.06250294103349772,0.058582806169792244,0.02479472865426321,0.0,0.0,0.03021684718802574,0.7705718348697953,0.0,0.03349740988710217,0.016674886558998517
0.0,0.0,0.8111894528492283,0.0,0.0786881452921039,0.0,0.0,0.0,0.0,0.09864611088548879,0.0,0.05675239593093349,0.0,0.0,0.16999877166182906,0.0,0.7273474122304426,0.0,0.0,0.030899378190306498
0.0,0.0,0.083646217007824,0.0,0.10283816178098754,0.3874127840675938,0.0,0.027346477296834298,0.0,0.39416851504137895,0.0,0.15047742648295187,0.037408183020031564,0.23383980155735634,0.24368754519385333,0.027760266915082245,0.034894532990094124,0.1381454456385345,0.1317458100218662,0.0
0.3375452220948088,0.0,0.38772613585351795,0.0,0.0,0.0,0.0,0.0,0.0,0.25844845577766457,0.0,0.0,0.0,0.12143669858121339,0.22906845941955498,0.0,0.5509002000269589,0.0,0.0,0.08144755409337699
0.10614546274932868,0.0,0.1727119180413473,0.0,0.07869613924375349,0.0,0.5942624267397975,0.0,0.0,0.04518972118316943,0.6735685860867052,0.0,0.0,0.02228294017970642,0.0,0.0,0.28328309683648994,0.0,0.0,0.0
0.015025229549287936,0.0,0.1222867722938049,0.0,0.0,0.0,0.8484923549052145,0.0,0.0,0.0,0.03766559207687499,0.0,0.0,0.04170667242212014,0.0,0.0,0.7241512206165664,0.0589796044905877,0.0,0.12613195170360836
0.1384221254780265,0.0,0.4171004695350237,0.0,0.1157553542437266,0.0,0.20114306171915367,0.0,0.0,0.10971978834287399,0.0,0.0,0.0,0.0,0.16775437292018572,0.05056532563821109,0.6888414728770211,0.0,0.0,0.0667430952829103
0.06388824497320633,0.0,0.10704942068544865,0.0,0.27930787725322365,0.0,0.0,0.0,0.0,0.5435677539965976,0.0,0.04149636910125403,0.0,0.12657985288716125,0.3934819549220877,0.027319251641059177,0.1711240398344288,0.0,0.19567609002319222,0.041025264032925925
0.07403258037267932,0.0,0.6681971389192913,0.0,0.0,0.018753703475695046,0.0,0.0,0.013216824936983096,0.22005179365809155,0.02330684359407012,0.0,0.020031369124658163,0.0,0.20663548663773493,0.0,0.6348730487254118,0.0,0.08740686085681734,0.021591392315299343
0.02408230159975317,0.0,0.15116981732234785,0.0,0.0583743109967411,0.040912436314285865,0.0,0.0,0.0,0.7173555343474695,0.0,0.11077221306489632,0.053684624286918434,0.06090422431697811,0.22795816466474028,0.06592469748641307,0.2596801917603063,0.08102198965914528,0.12017530448844185,0.01199836928860702
0.0,0.2916253360289506,0.10956549710577117,0.0,0.11132236250595094,0.020781739146091757,0.0,0.0,0.0,0.4635400964673449,0.0,0.0,0.0,0.03326671651059277,0.3382763196466772,0.037920169054484094,0.11564814895928914,0.0798018253989725,0.38158402677313785,0.0116037332524021
0.0,0.0,0.7690460106402015,0.0,0.0,0.0,0.0,0.0,0.0,0.21715850906415857,0.0,0.0,0.0,0.07737491385497047,0.15762147357642217,0.0,0.7501069589121729,0.0,0.0,0.0
0.0,0.0,0.694059253422529,0.0,0.09836167573589961,0.0,0.0,0.048871110317947594,0.0,0.1477978148672701,0.0,0.0,0.0,0.0,0.11813151588819995,0.0,0.7711056577190235,0.0,0.0,0.09647479636065054
0.0,0.0,0.32662047509661973,0.0,0.398857459396141,0.0,0.011196129834683499,0.0,0.0,0.25801547828192944,0.0,0.0,0.0,0.0,0.172325088347223,0.0,0.3807862158696911,0.06994616696644662,0.05237742340786174,0.32013943307137793
0.0,0.0,0.6992296853391692,0.013501369834786666,0.0,0.0994840899412224,0.0,0.0,0.0,0.18111722751872086,0.0,0.0,0.024467804295223734,0.0978429923074817,0.16901427188241575,0.0,0.5378210591456832,0.021703395236430785,0.0,0.14326698846374517
0.02321703919912875,0.0,0.5781888154352075,0.0,0.04055334534132141,0.0,0.0,0.0,0.0,0.35204017410129745,0.013038557428475938,0.0,0.0,0.0,0.1890389353279096,0.0,0.5785392582063659,0.08552692024353023,0.06250229087721423,0.06735334854079174
0.0,0.024687255314992586,0.050061604910244535,0.0,0.011248416361726405,0.0,0.0,0.0,0.0713999707751037,0.837959825191671,0.0,0.0,0.10674706327665584,0.018759338672464272,0.10477635867707596,0.6555107914631154,0.06458089122211377,0.03263788089968382,0.011883182373002198,0.0
0.0,0.0,0.6815173719501622,0.0,0.0,0.0,0.2296597939980708,0.0,0.0,0.07805179681141987,0.0,0.08342874507564116,0.0,0.029812226281347463,0.0,0.0,0.8732957979178168,0.0,0.0,0.0
0.015545575374930136,0.0,0.8563146751673193,0.06656247387144851,0.0182368910243518,0.0,0.0,0.0,0.0,0.03805091850863231,0.0,0.0,0.0,0.0,0.028216703114996664,0.017907404602484075,0.8217266004685327,0.07875442149006359,0.03519676825469207,0.011878257427696182
0.0,0.0,0.9863821763490027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04484384378050659,0.0,0.06747244404923922,0.18552443172381272,0.0,0.5289294089590192,0.0,0.0877865876230096,0.07854549741065912
0.08548969383072319,0.011518832170281839,0.7283363827507169,0.0,0.0,0.0,0.0,0.0,0.0,0.16985457552789146,0.0,0.03541618174944076,0.0,0.08133910978879169,0.15424694898181224,0.017900389170946863,0.658301877457985,0.04834990987686259,0.0,0.0
0.5999192002421907,0.0,0.3200600501005917,0.0,0.0,0.0,0.0,0.018983512601745616,0.013336947475436572,0.044890336837942815,0.027589228215031788,0.025532886375200934,0.022125620979459696,0.02151804190749935,0.042796280586642595,0.054633938011886464,0.6871143518753812,0.025903901024422853,0.07735479767104143,0.015430953353433774
0.0,0.025149881491364334,0.651063763878036,0.0,0.1391174439702735,0.0,0.0,0.0,0.0,0.17814627835211105,0.0,0.07942573798297074,0.0,0.02357285264655113,0.0,0.0,0.39654787652864604,0.18226916748864924,0.0,0.3127486759176138
0.0,0.10109638042186421,0.080233982926516,0.0,0.7414997509599416,0.0,0.0,0.0,0.0,0.07316942712321715,0.040058061714553624,0.03820739374759404,0.0,0.18283355325837505,0.18467609338710878,0.019897131708895982,0.15689970249463325,0.20883511627831824,0.06898517286203863,0.09149747890706225
0.13724211885584922,0.0,0.2846567587649637,0.0,0.09357160213530882,0.0,0.0,0.012972311177009876,0.03305223746571378,0.4348346993000103,0.0,0.06156348554754617,0.04993616742618805,0.10296304244513162,0.0,0.02640510238122563,0.3614242331151334,0.0,0.0,0.3940372907417886
0.11093811617238891,0.02534551224327547,0.30664789923274993,0.0,0.05744571150819733,0.0,0.0,0.24284285453378723,0.0,0.2495061881617824,0.0,0.06611543452214443,0.0,0.17271432909479129,0.1441639292146093,0.05057763606807856,0.4344482094472428,0.0,0.0922494332231166,0.03320843645820978
0.6222719578997418,0.0,0.2526971408463765,0.02055081338683898,0.0,0.0,0.0,0.0,0.0,0.09538818638581706,0.0,0.0,0.0,0.05804196811259961,0.17888579209175004,0.04065424820143719,0.6587577563480015,0.03033468578328184,0.0,0.02548131743809047
0.0,0.0,0.9142369498951622,0.02504934873629931,0.0,0.0,0.0,0.0,0.0,0.05446265909094245,0.0,0.021832975253431138,0.0,0.0,0.04012275766152514,0.05904747799024212,0.8220099823493984,0.0,0.01739422534047883,0.03509764064554497
0.046043693045370426,0.0,0.9387825479046361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758115541062763,0.0,0.0,0.09100875160811878,0.6366678526529738,0.1798429630269788,0.0,0.0
0.05439660917264661,0.0,0.29173799980510073,0.040907380081869255,0.13672902958776473,0.029743843774327237,0.0,0.0,0.01008989176376746,0.4267067226451741,0.021856499356263874,0.09258786141953804,0.045384764505221144,0.13127310909724005,0.1900146148099312,0.030406481170685146,0.193356393556081,0.0939774978879617,0.14924243462298062,0.051900343574097216
0.0,0.0,0.7674613363695726,0.02586850630468122,0.1455915968684035,0.0,0.0,0.0,0.0,0.04831126167042553,0.0,0.0,0.0,0.05091602509510277,0.0,0.049926617613562416,0.753900531362408,0.06974250738969873,0.06235508603038339,0.0
0.0,0.0,0.18592231843924478,0.13722272888189935,0.3566972184708845,0.0,0.0,0.020166724587703362,0.0,0.292297588590894,0.0,0.0,0.0748417213500816,0.06551227471337902,0.4082778965628002,0.0,0.31503160220561316,0.04824225019459204,0.08107549386780023,0.0
0.552598377767623,0.031071825202885317,0.4000126743649717,0.0,0.0,0.0,0.0,0.010910642133162342,0.0,0.0,0.0,0.039168949742236996,0.0,0.05332129261639255,0.07255175231993168,0.0,0.7358539224471753,0.078506157719269,0.0,0.015777002482686833
0.04815597719214049,0.08194572463576956,0.02277747135719157,0.12306692852738083,0.29042427741101345,0.0,0.0,0.0,0.0,0.4298193833411473,0.0,0.3478258192647602,0.0,0.2046865164024819,0.19746608828328996,0.010244445205648297,0.05105665534309476,0.0,0.17387416037259407,0.011988580166305586
0.026914407471758113,0.0,0.4864223776230498,0.0,0.040030268123584505,0.04543480956307887,0.0,0.0,0.3294326127440168,0.06911639597481106,0.0,0.0,0.031116399674240455,0.0,0.20274721978505875,0.02242146113039459,0.685939801825313,0.0,0.03358713713633446,0.020708628983502276
0.0,0.0,0.8361808965562344,0.0,0.033037157464747044,0.025704320958563478,0.015212218945079637,0.0,0.0,0.08695814115704079,0.0,0.0,0.0,0.0599390128644524,0.06830599767563762,0.06152808234417106,0.7913701828761606,0.0,0.0,0.0
