timestamp,id,link,caption,author,network,likes
2016-10-21 21:18:59,3115978,https://facebook.com/604610906304486/posts/1072948089470763,When such great endorsements\n make it so hard to choose\n Kim Jong Un\n 5 hrs.\n Good luck Donald J. Trump for verbal defeat of\n corrupt pantsuit swine. #debatenight\n #TeamTrump\n 62 Comments\n The Devil\n 5 hrs.\n My girl Hillary Clinton gonna kill it at the debate\n tonight. #ImWithHer #debatenight\n 3 Comments 22 Shar\n 62,604610906304486,facebook,186
2016-10-21 10:50:52,3045886,http://imgur.com/vOyeWMB,12-L\n L12-L L1957A\n L1957A 12-L\n 12-L\n Follow\n miley Cyrus\n 192k likes\n 13h\n miley Cyrus Comin to VA for HC!!!!\n #imwithher @hillaryclinton\n view all 217O comments\n nora X\n big bad bits\n m.ak hamid\n yveswadnerdudley Give me this money\n for pay my school\n theonlysantanaa AABehind in bills?\n School fees?\n Financial problem?\n E\n I'm the perfect one to help Dm za\n rachelyoung 1213\n ena kts a danalena hahaha\n danalena\n ena.kts hahahhahaj\n zikojb beliber\n hamd barech Nice\n freddy 551 Trump\n arealdonaldtrump\n Log in to like or comment.,conspiracymemes,imgur,0
2016-09-13 14:07:56,2363944,https://facebook.com/1503236023324935/posts/1666186493696553,Today we made history.\n MOST\n DREADED\n crimesse\n imwithher,1503236023324935,facebook,41
2016-07-03 22:38:32,1209623,http://imgur.com/ZEjNdo0,"31 6:26 PM\n geez.\n 5 minutes ago\n I know Bernie's father's family was killed in\n the holocaust and he grew up poor, while\n Hillary has always lived in a rich white\n household and only got richer, but it's okay\n for me to ignore that because as a white\n middle class housewife who lives great\n without working I understand that Bernie is\n sexist and needs to check his male\n privilege. So I support Hillary\n #imwithher #killallmen #feminism\n 1 hour ago\n EARLIER REPLIES\n The #feminism kind of gave it away",TumblrInAction,imgur,0
2016-06-11 01:11:08,813797,https://facebook.com/1503236023324935/posts/1618634085118461,Today we made history.\n MOST\n DREADED\n crimesse\n imwithher,1503236023324935,facebook,12
